,logFC,logCPM,F,PValue,FDR
ENSMZEG00005002012,-0.917806042,1.556153976,5.353248997,0.029788163,0.520805525
ENSMZEG00005003433,-0.509296081,4.208818898,5.352504229,0.029798454,0.520805525
ENSMZEG00005002484,-0.77471575,1.869961011,5.351884816,0.029807015,0.520805525
ENSMZEG00005028616,0.325037436,7.699100632,5.340000064,0.029971818,0.522746771
ENSMZEG00005014517,0.335334953,6.14516524,5.339571846,0.029977775,0.522746771
ENSMZEG00005001354,-0.442304829,6.053776544,5.33298702,0.030069543,0.52382579
ENSMZEG00005022073,0.37232272,7.342708573,5.327486549,0.03014644,0.524065996
ENSMZEG00005007410,-0.353342609,5.098299999,5.327345369,0.030148417,0.524065996
ENSMZEG00005019902,-1.483875803,0.896148209,5.321775213,0.030226517,0.524065996
ENSMZEG00005017240,-0.721124237,1.776374505,5.321335726,0.030232689,0.524065996
ENSMZEG00005021502,1.486766452,0.997717792,5.321324166,0.030232851,0.524065996
ENSMZEG00005017585,0.807902332,1.184935338,5.314684553,0.030326264,0.525003604
ENSMZEG00005007243,-0.816241664,1.658566358,5.311910228,0.030365392,0.525003604
ENSMZEG00005012124,-0.285982164,4.993009709,5.311101155,0.030376813,0.525003604
ENSMZEG00005010661,0.603956864,2.666258877,5.307135729,0.030432861,0.525454079
ENSMZEG00005007374,-0.438291016,3.848301647,5.304921503,0.030464207,0.525477592
ENSMZEG00005004931,0.587138427,5.893442039,5.321768782,0.030509497,0.525678049
ENSMZEG00005020631,-0.595711354,2.087751584,5.299869214,0.030535867,0.525678049
ENSMZEG00005023901,0.593458054,2.043388957,5.297304436,0.030572316,0.525678049
ENSMZEG00005012240,0.311019911,4.340667358,5.295652945,0.030595812,0.525678049
ENSMZEG00005013606,-0.52913421,4.94885534,5.293289956,0.030643231,0.525977112
ENSMZEG00005012857,-0.777361301,2.708680696,5.288534396,0.03069732,0.526271806
ENSMZEG00005007648,-0.606698817,3.773044457,5.286915354,0.03072046,0.526271806
ENSMZEG00005009884,-1.254466554,0.369398918,5.282477217,0.03078399,0.526787186
ENSMZEG00005028199,-2.067777448,-0.501560057,5.279254608,0.030830212,0.526787186
ENSMZEG00005012558,0.674203955,2.412718867,5.275486622,0.030884355,0.526787186
ENSMZEG00005015714,0.440096025,7.788592209,5.273340873,0.030915236,0.526787186
ENSMZEG00005001874,0.524663113,2.866593636,5.272725474,0.030924098,0.526787186
ENSMZEG00005000167,-0.479965197,8.61652783,5.27198472,0.03093477,0.526787186
ENSMZEG00005017973,-1.172880627,1.059298209,5.270168145,0.030960959,0.526787186
ENSMZEG00005020271,0.433317222,4.01633686,5.263386995,0.031058937,0.527502868
ENSMZEG00005023384,-0.439045044,5.75776764,5.26164226,0.031084203,0.527502868
ENSMZEG00005027334,0.837179792,2.817083963,5.260170568,0.031110389,0.527502868
ENSMZEG00005006942,0.260394853,4.501317004,5.258937036,0.031123422,0.527502868
ENSMZEG00005003589,0.422378678,4.17527176,5.254330377,0.031190334,0.528126193
ENSMZEG00005006119,-0.426009292,3.555346212,5.247116206,0.031295445,0.529394472
ENSMZEG00005015021,0.61585029,1.8010974,5.243672557,0.031345758,0.529472519
ENSMZEG00005013236,1.224644998,5.722202248,5.35734548,0.031377817,0.529472519
ENSMZEG00005014474,-0.48536433,3.056125665,5.240602082,0.031390696,0.529472519
ENSMZEG00005022869,-0.49761518,3.668456191,5.235412667,0.031466809,0.530017401
ENSMZEG00005005305,-0.326506036,4.500277466,5.232604893,0.031508076,0.530017401
ENSMZEG00005012371,0.445131928,8.418815134,5.232220478,0.031513731,0.530017401
ENSMZEG00005012860,0.778390973,2.356942649,5.224980951,0.031620435,0.531302127
ENSMZEG00005013328,0.897501682,1.329502948,5.222431419,0.031658109,0.531425626
ENSMZEG00005010086,-0.280720156,5.420015347,5.218454664,0.031716972,0.531712322
ENSMZEG00005015377,0.376678085,5.717428434,5.216688041,0.031743161,0.531712322
ENSMZEG00005026324,-0.332870157,4.363317776,5.212794199,0.03180097,0.531712322
ENSMZEG00005021683,0.355742088,6.84975766,5.211237695,0.031824111,0.531712322
ENSMZEG00005006297,0.71267972,1.870371113,5.21105091,0.031826889,0.531712322
ENSMZEG00005011409,1.101777754,1.912111671,5.20589892,0.031903627,0.532038342
ENSMZEG00005027249,0.316005653,5.000339589,5.202929732,0.031947946,0.532038342
ENSMZEG00005021100,0.265568033,5.967631644,5.200743933,0.031980616,0.532038342
ENSMZEG00005002471,-0.608176149,2.508148444,5.196619455,0.032042365,0.532038342
ENSMZEG00005014538,0.439423749,3.684597288,5.196292102,0.032047271,0.532038342
ENSMZEG00005016292,0.553480699,3.911671076,5.196171159,0.032049084,0.532038342
ENSMZEG00005002795,-0.338582603,4.182310236,5.195515478,0.032058915,0.532038342
ENSMZEG00005007143,-0.319295111,5.446183545,5.190378714,0.03213605,0.532327317
ENSMZEG00005014953,0.392346767,4.006082608,5.184168484,0.032229581,0.532327317
ENSMZEG00005001607,-0.301774066,3.482197644,5.183639168,0.032237567,0.532327317
ENSMZEG00005027641,0.590610849,2.445354707,5.179589637,0.032298737,0.532327317
ENSMZEG00005026379,-0.326757627,5.7059162,5.175772006,0.032356524,0.532327317
ENSMZEG00005012826,-0.471499114,3.402736117,5.175380556,0.032362455,0.532327317
ENSMZEG00005003253,-0.514820555,3.822958553,5.173348602,0.032393266,0.532327317
ENSMZEG00005013308,1.472957703,-0.658643157,5.169938098,0.032445053,0.532327317
ENSMZEG00005002696,-0.274482454,5.166503032,5.165116008,0.032518432,0.532327317
ENSMZEG00005006738,-0.361170133,4.422484631,5.163732669,0.032539517,0.532327317
ENSMZEG00005001711,-0.523455799,3.178946202,5.159136151,0.032609688,0.532327317
ENSMZEG00005008696,-0.38528487,5.392237901,5.158796283,0.032614883,0.532327317
ENSMZEG00005001507,0.406507597,6.411222936,5.156786545,0.032645622,0.532327317
ENSMZEG00005018509,-0.485940449,2.780906627,5.155143233,0.032670781,0.532327317
ENSMZEG00005011362,0.948198454,3.683429721,5.208683084,0.032683747,0.532327317
ENSMZEG00005015289,0.348651136,5.455233097,5.146744885,0.032799698,0.532327317
ENSMZEG00005003785,-0.479138241,4.02590085,5.144890143,0.032828245,0.532327317
ENSMZEG00005002761,-0.317431404,4.023101586,5.143088784,0.032855997,0.532327317
ENSMZEG00005011157,-0.393563933,3.327683558,5.142348592,0.032867409,0.532327317
ENSMZEG00005009749,0.87677961,0.240194682,5.140858243,0.032890398,0.532327317
ENSMZEG00005024385,0.317927402,3.954483165,5.137754272,0.032938337,0.532327317
ENSMZEG00005011128,0.483657111,8.471451104,5.137740552,0.032938549,0.532327317
ENSMZEG00005005040,0.434336633,7.321893436,5.137164431,0.032947455,0.532327317
ENSMZEG00005013467,0.507661999,4.143966575,5.132782461,0.033015285,0.532327317
ENSMZEG00005010670,1.540258658,0.539717549,5.129563263,0.033065216,0.532327317
ENSMZEG00005006461,0.486727689,5.828830641,5.128006269,0.033089396,0.532327317
ENSMZEG00005011421,-0.285183802,3.521403072,5.127826021,0.033092196,0.532327317
ENSMZEG00005007771,1.331626071,1.338599114,5.127070283,0.033103941,0.532327317
ENSMZEG00005008855,-0.454318786,2.795498626,5.126355543,0.033115053,0.532327317
ENSMZEG00005006192,0.322128141,5.072214635,5.126275855,0.033116292,0.532327317
ENSMZEG00005021913,-0.293775381,4.831588269,5.125753619,0.033124414,0.532327317
ENSMZEG00005006133,-3.419752668,4.676531151,5.264566742,0.033127829,0.532327317
ENSMZEG00005024673,1.168914674,0.764387242,5.124416913,0.033145213,0.532327317
ENSMZEG00005017975,-0.410740057,4.374765137,5.123796331,0.033154874,0.532327317
ENSMZEG00005006054,0.672145251,8.239877889,5.140418392,0.033175814,0.532327317
ENSMZEG00005018710,-0.927538243,1.846089629,5.121903333,0.033184364,0.532327317
ENSMZEG00005026245,0.70984816,2.240882822,5.120886635,0.033200214,0.532327317
ENSMZEG00005007580,-0.766761671,3.215006968,5.117723512,0.033280298,0.533123609
ENSMZEG00005012294,0.580331788,2.601400478,5.103940175,0.033465664,0.5352843
ENSMZEG00005025508,0.553867864,6.81251674,5.105075763,0.033476268,0.5352843
ENSMZEG00005019315,-1.473500349,0.675226777,5.1010439,0.033511268,0.535355496
ENSMZEG00005027910,0.321340531,4.428440783,5.097608927,0.033565445,0.535732632
ENSMZEG00005013153,-0.282256643,4.302900181,5.092994427,0.03363838,0.536408203
ENSMZEG00005014117,1.026164323,7.670262892,5.172035115,0.03371842,0.536890574
ENSMZEG00005006725,0.736040255,8.427660145,5.115878913,0.033741984,0.536890574
ENSMZEG00005018628,-0.296604684,4.17005973,5.078890024,0.033862411,0.536890574
ENSMZEG00005011410,-1.155134208,1.062720088,5.074789482,0.033927856,0.536890574
ENSMZEG00005018488,-3.210800212,3.876334329,5.208104148,0.033977661,0.536890574
ENSMZEG00005006096,-0.703338795,1.801862921,5.070228781,0.034000811,0.536890574
ENSMZEG00005004467,0.478331298,2.293168115,5.069884034,0.034006333,0.536890574
ENSMZEG00005011035,-0.411436693,5.537559096,5.069819301,0.03400737,0.536890574
ENSMZEG00005005126,-0.480856423,3.445861687,5.067020096,0.034052244,0.536890574
ENSMZEG00005018470,-0.467163249,8.988373371,5.067007493,0.034052446,0.536890574
ENSMZEG00005022256,-0.606796619,1.444668456,5.066468485,0.034061095,0.536890574
ENSMZEG00005019159,0.289920102,6.514249285,5.063021689,0.034116457,0.536890574
ENSMZEG00005012944,-0.36686736,5.075805422,5.062536546,0.034124258,0.536890574
ENSMZEG00005010015,0.249136422,5.397396751,5.061438656,0.034141918,0.536890574
ENSMZEG00005002331,0.460663836,4.615567892,5.060289741,0.03416041,0.536890574
ENSMZEG00005020315,0.987355605,1.372450695,5.057098205,0.034211837,0.536890574
ENSMZEG00005001836,0.600716056,7.652045657,5.059626549,0.034251091,0.536890574
ENSMZEG00005018378,-3.494704186,3.621146302,5.187952726,0.034286936,0.536890574
ENSMZEG00005001224,1.362530486,0.559647477,5.050596712,0.034316867,0.536890574
ENSMZEG00005015258,-0.370994369,4.177638201,5.049836324,0.034329174,0.536890574
ENSMZEG00005026214,-0.383774001,3.855145733,5.048820787,0.034345619,0.536890574
ENSMZEG00005005270,0.659930227,1.628280264,5.047878159,0.034360891,0.536890574
ENSMZEG00005021309,0.404314653,4.484793572,5.045986008,0.03439157,0.536890574
ENSMZEG00005012126,-0.335856133,5.15923857,5.045226905,0.034403887,0.536890574
ENSMZEG00005011533,0.295679953,4.218904814,5.040510602,0.03448052,0.537506545
ENSMZEG00005006634,0.644520758,2.199755464,5.037022648,0.034537318,0.537506545
ENSMZEG00005005868,-0.485027069,1.892479062,5.035606645,0.034560406,0.537506545
ENSMZEG00005024093,0.886648648,1.591719843,5.033945747,0.034587509,0.537506545
ENSMZEG00005002187,0.54799777,6.756015096,5.032360374,0.034642166,0.537506545
ENSMZEG00005005582,0.249574324,4.532252337,5.03008036,0.034650677,0.537506545
ENSMZEG00005019688,2.078753664,4.098115947,5.160035737,0.034658054,0.537506545
ENSMZEG00005010194,0.65536824,7.767605938,5.043201586,0.034707559,0.537592412
ENSMZEG00005011470,-0.258518183,5.133208915,5.025546068,0.034724942,0.537592412
ENSMZEG00005005597,0.371844675,4.282310035,5.020282897,0.034811368,0.538454747
ENSMZEG00005021544,0.705924812,4.074119072,5.039089381,0.034896783,0.539071011
ENSMZEG00005017006,-0.571124825,8.161024422,5.013578541,0.034921809,0.539071011
ENSMZEG00005024572,-0.672784859,3.407307758,5.012265155,0.03494349,0.539071011
ENSMZEG00005007344,-0.238696477,5.465612874,5.008855535,0.034999847,0.539465534
ENSMZEG00005012663,-0.409580439,5.838657338,5.006040193,0.035046457,0.539709279
ENSMZEG00005012816,0.77477224,3.066398767,5.000612082,0.035146485,0.540434536
ENSMZEG00005025986,-0.996946172,2.685395499,5.017623182,0.035168593,0.540434536
ENSMZEG00005018422,-0.354397072,5.17810187,4.997632624,0.035186066,0.540434536
ENSMZEG00005021325,-0.374290197,3.293452771,4.993273442,0.035258696,0.540780009
ENSMZEG00005024094,0.839262196,8.194993853,5.043821304,0.035270274,0.540780009
ENSMZEG00005020215,-0.313523804,3.218977563,4.984997029,0.035397055,0.542249464
ENSMZEG00005026665,-0.623930942,2.54763517,4.982646043,0.035436468,0.542379125
ENSMZEG00005021478,0.451202862,3.970715939,4.978587924,0.035504615,0.542657112
ENSMZEG00005013880,0.941507142,1.724784791,4.975849582,0.035550683,0.542657112
ENSMZEG00005015462,-0.325217385,4.144299146,4.974183284,0.035578748,0.542657112
ENSMZEG00005010099,-0.35723285,3.671370747,4.97171054,0.035620442,0.542657112
ENSMZEG00005003138,2.650018191,-0.936603457,4.969165993,0.035663404,0.542657112
ENSMZEG00005004548,1.005541374,6.885772131,5.052788989,0.035734469,0.542657112
ENSMZEG00005011354,-0.440273231,3.109981663,4.962263923,0.03578023,0.542657112
ENSMZEG00005004281,0.849726438,4.954602376,5.03206716,0.03578274,0.542657112
ENSMZEG00005025151,-1.480304278,0.523415495,4.960027289,0.03581818,0.542657112
ENSMZEG00005020904,-0.617457508,2.047497408,4.959472211,0.035827605,0.542657112
ENSMZEG00005027045,-0.248047696,4.818889783,4.958601249,0.0358424,0.542657112
ENSMZEG00005010775,-0.642413874,3.398931536,4.955892175,0.035888461,0.542657112
ENSMZEG00005023521,-0.212585505,4.913191248,4.953769283,0.035924602,0.542657112
ENSMZEG00005017290,-0.308643097,4.05869834,4.953687691,0.035925991,0.542657112
ENSMZEG00005021575,2.407084707,-0.59056023,4.952538865,0.035945567,0.542657112
ENSMZEG00005005830,0.308403957,4.216589914,4.95227495,0.035950066,0.542657112
ENSMZEG00005019062,0.92413831,2.352331503,4.949382257,0.035999417,0.54293441
ENSMZEG00005015632,0.393468135,3.402508596,4.947004185,0.036040045,0.543079788
ENSMZEG00005020664,-0.529867629,5.893063483,4.949505273,0.036118439,0.543467164
ENSMZEG00005023597,0.431287038,4.53785622,4.940963283,0.036143482,0.543467164
ENSMZEG00005006187,-3.28619348,1.637050368,5.04323843,0.036176392,0.543467164
ENSMZEG00005016006,-0.822283129,1.504693201,4.936311448,0.036223361,0.543467164
ENSMZEG00005005381,-1.529625375,0.438956003,4.935663274,0.036234507,0.543467164
ENSMZEG00005002027,1.023523067,2.913188291,4.963195647,0.036291907,0.543467164
ENSMZEG00005001213,-0.650572537,2.314105916,4.931237697,0.036310711,0.543467164
ENSMZEG00005025011,-3.436094453,-0.406000963,4.934157891,0.036320645,0.543467164
ENSMZEG00005022415,1.695059607,-0.864137209,4.929258378,0.036344851,0.543467164
ENSMZEG00005002014,1.243042789,0.999377785,4.92544465,0.036410733,0.543988147
ENSMZEG00005027618,0.785220113,1.404804791,4.917737097,0.03654429,0.545231854
ENSMZEG00005004922,-0.32702897,4.262764702,4.917051207,0.036556201,0.545231854
ENSMZEG00005021364,1.128280418,0.451582205,4.910017189,0.036678611,0.546518823
ENSMZEG00005017274,0.555005327,3.226770683,4.908512325,0.036704859,0.546518823
ENSMZEG00005015682,0.278026375,5.604923578,4.902638164,0.036807519,0.547038304
ENSMZEG00005023262,-0.512645084,3.815275854,4.902540012,0.036809237,0.547038304
ENSMZEG00005013824,-2.115367392,-0.128267868,4.900979452,0.036836565,0.547038304
ENSMZEG00005019769,1.772738219,3.100926369,4.998346996,0.03692785,0.547038304
ENSMZEG00005003088,1.33679576,0.813296398,4.894960642,0.03694218,0.547038304
ENSMZEG00005024354,-1.470573861,0.951963172,4.894215448,0.03695528,0.547038304
ENSMZEG00005025503,-0.843743464,2.007571016,4.892791699,0.036980323,0.547038304
ENSMZEG00005007436,-0.385182456,3.75147041,4.892272175,0.036989466,0.547038304
ENSMZEG00005001384,-0.31133283,3.51962404,4.887185894,0.037079111,0.547901697
ENSMZEG00005022799,0.32320801,4.169399625,4.880845508,0.0371912,0.548813729
ENSMZEG00005004609,0.418936822,9.070084818,4.880153072,0.037203464,0.548813729
ENSMZEG00005025180,1.574258205,-0.471144335,4.869876409,0.037386017,0.551042848
ENSMZEG00005007088,1.227451805,6.265798236,4.965895376,0.037482099,0.551541715
ENSMZEG00005018483,-0.334509513,5.132074901,4.864450523,0.037482806,0.551541715
ENSMZEG00005023131,-0.285118694,5.014293437,4.861600593,0.037533757,0.551688742
ENSMZEG00005023056,1.773932492,-0.168717004,4.860371298,0.037555759,0.551688742
ENSMZEG00005008156,-0.423060139,4.011711716,4.858424255,0.037590635,0.551738596
ENSMZEG00005011309,-0.237815847,5.334358021,4.855850415,0.037636795,0.55195384
ENSMZEG00005019848,0.662119054,3.482789782,4.853347538,0.037681744,0.55215097
ENSMZEG00005020255,0.497012049,6.481197431,4.844945972,0.037833066,0.553695465
ENSMZEG00005025428,-0.262697143,4.940900443,4.843584604,0.03785765,0.553695465
ENSMZEG00005015916,0.588814991,3.755128526,4.840812809,0.037907759,0.553695465
ENSMZEG00005024164,-0.336173369,4.656268578,4.840494021,0.037913527,0.553695465
ENSMZEG00005024465,0.361956501,5.986479451,4.836311658,0.03798929,0.554339979
ENSMZEG00005002061,-1.57176867,0.615697169,4.832454806,0.038059308,0.554899645
ENSMZEG00005025073,-0.467338758,3.088832097,4.828253899,0.038135736,0.55555177
ENSMZEG00005017273,0.681072031,3.250119924,4.825296311,0.038189648,0.555583424
ENSMZEG00005006626,0.524827899,4.070218628,4.822452941,0.038241558,0.555583424
ENSMZEG00005026681,-0.450811924,6.322827878,4.82179278,0.038253622,0.555583424
ENSMZEG00005025064,0.382863466,10.60679832,4.819805769,0.038289958,0.555583424
ENSMZEG00005021028,0.2900735,6.693955571,4.819118961,0.038302526,0.555583424
ENSMZEG00005007075,-0.813566546,0.831842031,4.817615315,0.038330059,0.555583424
ENSMZEG00005003793,-1.07324973,1.039982478,4.815991003,0.038359826,0.555583424
ENSMZEG00005006969,-0.547141141,3.086912689,4.808434783,0.038498642,0.555946983
ENSMZEG00005010954,-0.697722635,5.743170706,4.853847071,0.038528789,0.555946983
ENSMZEG00005028004,-1.294909624,1.019306511,4.802672268,0.038604884,0.555946983
ENSMZEG00005018173,0.518405235,5.643537158,4.808991853,0.038654894,0.555946983
ENSMZEG00005025854,1.896678309,2.819840041,4.89717891,0.03868716,0.555946983
ENSMZEG00005005762,0.498647352,8.813413431,4.798203817,0.038687495,0.555946983
ENSMZEG00005000040,-0.414782828,4.193640959,4.797856507,0.038693924,0.555946983
ENSMZEG00005007193,-0.591457928,3.523673669,4.794207636,0.038761543,0.555946983
ENSMZEG00005023956,-0.930003258,2.969327771,4.812690439,0.038793896,0.555946983
ENSMZEG00005021788,1.795901491,0.031064381,4.792201816,0.03879877,0.555946983
ENSMZEG00005005820,-0.438061893,4.355084579,4.791237832,0.038816675,0.555946983
ENSMZEG00005025217,1.176628448,1.681637672,4.789967967,0.038840276,0.555946983
ENSMZEG00005005290,-0.293165866,5.613106193,4.788388088,0.038869661,0.555946983
ENSMZEG00005022662,-0.89875858,1.700862795,4.784782487,0.038936818,0.555946983
ENSMZEG00005019756,-0.334845137,6.784981127,4.782562736,0.038978227,0.555946983
ENSMZEG00005011425,-0.363235161,7.449842352,4.782408053,0.038981114,0.555946983
ENSMZEG00005008770,-0.356393626,3.167895834,4.780210814,0.039022155,0.555946983
ENSMZEG00005010754,-0.708293022,2.380835834,4.780109976,0.03902404,0.555946983
ENSMZEG00005026179,-1.802417833,0.153071829,4.779622292,0.039033156,0.555946983
ENSMZEG00005002740,-0.523516793,3.181839726,4.779253421,0.039040053,0.555946983
ENSMZEG00005021824,0.788967158,0.742029126,4.778662111,0.039051112,0.555946983
ENSMZEG00005010005,-0.323113533,3.674615384,4.774769478,0.039124,0.556162726
ENSMZEG00005008872,-0.506438641,3.794448941,4.774339064,0.039132069,0.556162726
ENSMZEG00005009511,-2.20881882,-1.312694535,4.772771431,0.039161472,0.556162726
ENSMZEG00005002260,-0.447350584,5.730287627,4.769649016,0.039220112,0.556491656
ENSMZEG00005007802,-0.501597206,3.507766469,4.768158346,0.039248142,0.556491656
ENSMZEG00005003456,-0.606296989,1.383460369,4.766455912,0.039280181,0.556495695
ENSMZEG00005014938,0.613972828,2.045339271,4.761004166,0.039382979,0.557501381
ENSMZEG00005010213,-0.355494637,3.773848192,4.756626476,0.039465743,0.558065419
ENSMZEG00005021063,-0.460295848,3.878486731,4.754625193,0.039503645,0.558065419
ENSMZEG00005019909,-0.376933219,4.431613258,4.753848979,0.039518356,0.558065419
ENSMZEG00005025659,-1.748998847,-0.67802478,4.749425727,0.039602305,0.558787514
ENSMZEG00005011159,0.523359552,5.846404279,4.757019981,0.03963326,0.558787514
ENSMZEG00005016912,-0.666470971,1.980214973,4.744238421,0.039701011,0.558921663
ENSMZEG00005007120,0.475980492,2.937927415,4.737519246,0.039829277,0.558921663
ENSMZEG00005000149,0.677961287,2.872650261,4.736367354,0.039851313,0.558921663
ENSMZEG00005012082,-0.256262524,5.327235333,4.735954633,0.039859211,0.558921663
ENSMZEG00005011602,-0.20844273,5.656684116,4.73473294,0.039882603,0.558921663
ENSMZEG00005006712,1.970313616,2.34772865,4.828525235,0.03988667,0.558921663
ENSMZEG00005001979,-0.874569885,3.102648692,4.752709283,0.039904451,0.558921663
ENSMZEG00005010395,-0.416867223,3.023053986,4.732319937,0.039928848,0.558921663
ENSMZEG00005016963,-0.494529997,2.398886739,4.731037208,0.039953457,0.558921663
ENSMZEG00005018476,-3.159024326,3.98935426,4.851089014,0.039961703,0.558921663
ENSMZEG00005008437,1.152315593,0.397202385,4.72852943,0.040001616,0.559033755
ENSMZEG00005016302,0.945233217,6.408230121,4.798709904,0.040234282,0.560356352
ENSMZEG00005011693,-0.542619953,2.813479629,4.716197919,0.040239382,0.560356352
ENSMZEG00005014123,0.442083484,5.358830135,4.714556537,0.040271149,0.560356352
ENSMZEG00005018186,0.431819324,5.398053752,4.712949068,0.040302288,0.560356352
ENSMZEG00005019183,-0.422429522,3.467570557,4.710893565,0.040342144,0.560356352
ENSMZEG00005013472,-0.346419126,5.295124473,4.709865957,0.040362086,0.560356352
ENSMZEG00005004351,-0.722054306,2.826347551,4.709575627,0.040367722,0.560356352
ENSMZEG00005022033,0.460745322,3.069525716,4.708722288,0.040384294,0.560356352
ENSMZEG00005014905,-0.304258411,4.83109909,4.707865369,0.040400942,0.560356352
ENSMZEG00005008801,-0.30442886,4.636768981,4.705778369,0.040441521,0.560356352
ENSMZEG00005007164,-0.557527229,2.926812569,4.702569926,0.040503994,0.560356352
ENSMZEG00005002797,-0.233612485,4.646342358,4.702315078,0.040508961,0.560356352
ENSMZEG00005021941,0.806810406,3.828530742,4.737994921,0.040531159,0.560356352
ENSMZEG00005020208,-0.411708533,5.733711699,4.70052335,0.0405439,0.560356352
ENSMZEG00005003334,-0.603260598,2.713873753,4.690486187,0.040740257,0.56239387
ENSMZEG00005012579,0.614056071,5.841565499,4.7171542,0.040785044,0.56239387
ENSMZEG00005010913,-0.408846923,4.020713643,4.686346142,0.04082156,0.56239387
ENSMZEG00005012686,-0.695915256,1.779263305,4.685100093,0.040846066,0.56239387
ENSMZEG00005024117,0.232452262,7.321925069,4.683598417,0.040875621,0.56239387
ENSMZEG00005019595,0.746424734,7.861707716,4.719101258,0.040890815,0.56239387
ENSMZEG00005026507,0.716037333,6.008300515,4.725742728,0.040964936,0.56239387
ENSMZEG00005005864,1.205776185,0.630410377,4.678014631,0.040985728,0.56239387
ENSMZEG00005004787,1.358963539,0.263889134,4.676729829,0.04101111,0.56239387
ENSMZEG00005010644,-0.32114446,5.016486733,4.676409457,0.041017442,0.56239387
ENSMZEG00005003549,-0.705554763,1.825772023,4.671382944,0.041116933,0.56239387
ENSMZEG00005025613,-1.147664843,2.115565318,4.684491115,0.0411198,0.56239387
ENSMZEG00005003439,-0.346213182,4.594461087,4.667905613,0.041185918,0.56239387
ENSMZEG00005012317,-0.505687996,2.97892898,4.66771634,0.041189677,0.56239387
ENSMZEG00005017189,-0.302651114,3.845328731,4.665688181,0.041229977,0.56239387
ENSMZEG00005022683,1.276635451,1.528333253,4.671579604,0.041239948,0.56239387
ENSMZEG00005006456,-0.242345641,6.291510105,4.66442133,0.041255173,0.56239387
ENSMZEG00005012337,0.246830367,4.886086875,4.663728473,0.04126896,0.56239387
ENSMZEG00005026917,0.260469297,5.693955102,4.660276931,0.041337718,0.562893168
ENSMZEG00005010042,-0.875654459,2.000209493,4.658626388,0.041370644,0.562904143
ENSMZEG00005022148,-0.355542643,4.568954728,4.655239843,0.041438293,0.563262012
ENSMZEG00005002397,-0.595238106,2.435238119,4.654093201,0.041461227,0.563262012
ENSMZEG00005011624,-0.533960158,2.503267887,4.650203629,0.041539126,0.563882568
ENSMZEG00005005134,-1.147122485,0.997089505,4.648601703,0.041571257,0.563882568
ENSMZEG00005018484,-3.415361779,2.911595328,4.75998644,0.041675148,0.564854579
ENSMZEG00005006936,-0.585453393,2.082668664,4.641132375,0.041721443,0.56504505
ENSMZEG00005019524,-0.503192205,2.006045559,4.635719035,0.041830671,0.56588982
ENSMZEG00005024869,0.319194628,8.021930711,4.634841896,0.0418484,0.56588982
ENSMZEG00005008797,-1.408912949,0.590667581,4.627547316,0.041996166,0.567450117
ENSMZEG00005013475,0.263356159,5.452948863,4.622822046,0.042092198,0.567609049
ENSMZEG00005001520,0.716268084,6.046263546,4.667810315,0.042182188,0.567609049
ENSMZEG00005016865,0.276711666,4.088481276,4.616751403,0.042215935,0.567609049
ENSMZEG00005000106,0.485372291,3.665998373,4.616704119,0.042216901,0.567609049
ENSMZEG00005006147,-0.256821792,5.548765901,4.614524491,0.042261429,0.567609049
ENSMZEG00005000256,0.591079057,2.614287627,4.611147193,0.042330529,0.567609049
ENSMZEG00005021711,0.855295237,1.740725961,4.60868467,0.042380992,0.567609049
ENSMZEG00005008284,0.661685572,2.844524378,4.60690354,0.042417534,0.567609049
ENSMZEG00005011216,-0.619220752,2.87589641,4.606045389,0.042435153,0.567609049
ENSMZEG00005027905,1.065387102,5.324641348,4.697803175,0.042440273,0.567609049
ENSMZEG00005022097,1.144154122,6.890282472,4.697726481,0.042441795,0.567609049
ENSMZEG00005000840,0.532534784,2.269939969,4.605215811,0.042452193,0.567609049
ENSMZEG00005000302,-0.547837591,2.559865317,4.604981756,0.042457002,0.567609049
ENSMZEG00005026237,0.594915981,5.72902266,4.631351621,0.042461367,0.567609049
ENSMZEG00005022531,-1.577215609,1.184938443,4.614115152,0.042574484,0.568087679
ENSMZEG00005022981,-0.257218903,7.572219263,4.599002087,0.042580071,0.568087679
ENSMZEG00005021929,-0.396451535,4.208311493,4.597575842,0.042609484,0.568087679
ENSMZEG00005006464,-0.558786334,1.808391805,4.595357876,0.04265527,0.568087679
ENSMZEG00005011670,-0.284243957,5.834747073,4.592948427,0.042705071,0.568087679
ENSMZEG00005000340,0.675423474,2.796406189,4.59208603,0.042722912,0.568087679
ENSMZEG00005020306,0.932467719,0.897558271,4.592029431,0.042724083,0.568087679
ENSMZEG00005022361,0.301109356,4.845282591,4.577427767,0.043027443,0.56984001
ENSMZEG00005002234,-0.598859588,3.283434332,4.576843792,0.043039626,0.56984001
ENSMZEG00005022086,1.22598986,6.907214225,4.666992713,0.043056419,0.56984001
ENSMZEG00005009326,-1.277116973,4.378730734,4.666810656,0.04306009,0.56984001
ENSMZEG00005019273,-0.236666898,5.234353419,4.574797425,0.043082348,0.56984001
ENSMZEG00005014083,0.516057959,4.379164409,4.573698673,0.043105306,0.56984001
ENSMZEG00005005792,0.342438605,9.003390298,4.573228797,0.043115128,0.56984001
ENSMZEG00005021937,-0.752266449,1.415587723,4.571633412,0.043148496,0.56984001
ENSMZEG00005008739,-1.443148647,0.096329018,4.568864106,0.043206486,0.56984001
ENSMZEG00005011699,-0.294564325,7.500530376,4.568107012,0.043222356,0.56984001
